"Original Text","Initial","Machine translation","Better translation","Best translation"
"効果の強いアイテムで、使用は『<col_sys>１日１回</>』までです。
パワードリンクを使用する場合は、
フリータイム中に『<col_sys>ITEM</>』から選択して下さい","This is a very powerful item that is limited only by its
<col_sys>one use per day </>limitation. If you want to use one,
select it from the<col_sys> ITEM </>menu during your free time.","","",""
"オーディションは、番組やイベント出演をかけた
ステージ活動で、複数のアイドルユニットが参加します。
その判定は『<col_sys>審査員</>』が行います","Auditions are a type of stage performance that involves
appearing on special programs or events against other
idol units.<col_sys> Judges </>will be present to make a decision.","","",""
"スコアを上げていくと『<col_sys>順位</>』が上がります。
審査員からの『<col_sys>指示</>』に対応していくことで、
その評価がスコアとして加算されていきます","A higher score will result with a higher<col_sys> ranking</>. Taking the
judge's<col_sys> suggestions </>into consideration will also 
factor into your score.","","",""
"ただし、審査員は個性的で『<col_sys>様々な趣向</>』で
指示を出してきます。それらの指示に、
臨機応変に対応していきましょう","However, judges can have<col_sys> particular biases </>and<col_sys> preferences</>.
Be flexible with their suggestions.","","However, judges can have<col_sys>
particular biases </>and<col_sys> preferences</>.
Be flexible with their suggestions.",""
"ステージ中、アイドルに対し、
審査員が『<col_sys>注目</>』することがあります。注目された
アイドルは、一時的に獲得スコアが『<col_sys>アップ</>』します","During the audition, judges may also have their<col_sys> attention</>
focused on some of your idols. These idols will score
<col_sys>higher </>temporarily during these moments.","","",""
"審査員が注目する『<col_sys>条件</>』は、テンションやパラメータが
高いアイドルや、そのステージでアピールが少ない
アイドルなど、ステージによって決まっています","<col_sys>Conditions </>that can get a judge's attention will depend 
on the stage venue. Factors such as high tension,
parameters, or even low appeals made can create attention.","","",""
"ステージ終了までに、順位を『<col_sys>合格順位</>』まで上げると、
オーディション成功です","If your rank by the end of the stage exceeds the 
<col_sys>passing rank</>, the audition will be a success.","","",""
"フェスは『<col_sys>ライバル</>』と競うステージです。
より、ファンを盛り上げた方が『<col_sys>勝利</>』となります","Festivals (Fes) are special stages where you compete
against<col_sys> rivals</>. The groups that brings more excitment
will be the<col_sys> victor</>.","","Festivals (Fes) are special stages where you compete against<col_sys>
rivals</>. The groups that brings more excitment will be the<col_sys> victor</>.",""
"『<col_sys>ユニゾンアピール</>』に、複数のアイドルが
同時に参加することで、その効果をアップするスキルがあります。
それが『<col_sys>ユニゾンチャージ</>』です","<col_sys>Unison Appeal </>effects can be improved by having multiple
members participate at the same time. This is done
through the<col_sys> Unison Charge </>skill.","","",""
"シンクロゲージがMAXのときに『<col_sys>ユニゾンチャージボタン</>』を
押すと、ユニゾンアピールに他のアイドルが参加する形で、
『<col_sys>ユニゾンチャージDUO</>』に切り替わります","Once the Synchro Gauge is full, press the<col_sys> Unison Charge</>
<col_sys>button </>to switch to using a<col_sys> Unison Charge DUO </>with
your other participating idols.","","",""
"また、このスキルを習得しているアイドルが多ければ、
『<col_sys>TRIO</>』『<col_sys>QUARTET</>』『<col_sys>QUINTET</>』と、
参加人数を、さらに増やすことができます","You can further increase the number of participating idols
to have a<col_sys> TRIO</>,<col_sys> QUARTET</>, and even a<col_sys> QUINTET </>Unison
Charge so long as they all have learned the skill.","","",""
"ただし、ユニゾンチャージを行うには『<col_sys>思い出</>』が必要です。
参加人数を増やすたび、思い出を『<col_sys>１つ消費</>』します","However, Unison Charges require<col_sys> memories</>. 
Increasing the number of participants will<col_sys> consume</>
<col_sys>additional memories</>.","","However, Unison Charges require<col_sys> memories</>.  Increasing the
number of participants will<col_sys> consume</> <col_sys>additional memories</>.",""
"ユニゾンチャージを行った状態で、ユニゾンアピールを
使用すると、使用者のユニゾンアピールに加えて、参加アイドルの
ユニゾンアピールが持つ『<col_sys>追加効果</>』が『<col_sys>同時</>』に発生します","Unison Appeals that are activated with Unison Charges will
<col_sys>activate the Unison Appeal effects of the participating</>
<col_sys>members simultaneously </>with the initial Unison Appeal.","","",""
"また、ユニゾンチャージを行った状態で、ユニゾンアピールを
使用すると、同時に『<col_sys>ユニゾンチャージボーナス</>』が発生し、
多くの『<col_sys>スコア</>』を獲得します","Activating a Unison Appeal with Unison Charges will grant
a great<col_sys> Unison Charge Bonus </>to your<col_sys> score</>.","","Activating a Unison Appeal with Unison
Charges will grant a great<col_sys>
Unison Charge Bonus </>to your<col_sys> score</>.",""
"このスキルは『<col_sys>スキルボード</>』から習得できます。ただし、
その効果を発揮するには、ステージに参加するユニットの中に、
このスキルを習得しているアイドルが『<col_sys>２名以上</>』必要です","This skill can be learned from the<col_sys> Skill Board</>. However,
activating it will require at least<col_sys> 2 or more idols </>with
the skill in the performing unit.","","",""
"ユニゾンチャージを行うと、シンクロゲージ下に表示されている、
ユニゾンアピールの『<col_sys>参加アイドル</>』が増えていきます。
一番左のアイドルが、ユニゾンアピールの『<col_sys>使用者</>』です","When you activate a Unison Charge, the number of<col_sys> participating</>
<col_sys>idols </>for the Unison Appeal displayed under the Synchro Gauge
increases. The leftmost idol here will<col_sys> activate </>the Unison Appeal.","","",""
"このスキルを習得していないアイドルが使用者のときに、
ユニゾンチャージを行うと、スキルを習得しているアイドルに
『<col_sys>使用者</>』が切り替わります","Should an idol without the Unison Charge skill attempt to 
add Unison Charges, an idol that has the skill will
<col_sys>take over and activate </>their charge instead.","","",""
"ただし『<col_sys>能力リクエスト変更</>』の追加効果のみ、
その効果の重複はせず、参加アイドルの並びに対し、
『<col_sys>右側にいるアイドル</>』の追加効果が『<col_sys>優先</>』されます","The idol that did not have the Unison Charge skill will 
<col_sys>dropped from the charged appeal</>. During these situations, 
<col_sys>takeover priority </>is given to<col_sys> members on the idol's right</>.","","",""
