"そ……そう？　ふふっ。
それじゃ、早速行きましょ！","","So ...... so? Hmmm.
Well, let's get to it!","","R-Really? Heheh.
All right, let's get going!",""
"（ふたりとも普通に話せるようになったんだな……。
けど、気になるからもう少し様子を見てみるか）","","(You two can now talk normally. .......
(But I'm curious, so we'll see how it goes a little more)","","(I guess they're both able to talk normally now...
But I'm curious, so maybe we should wait and see.)",""
"そういえば、ふたりで一緒に買い物するなんて、
あんまりなかったわよね","","Come to think of it, I can't believe the two of you are shopping together,
There weren't many of those.","","Come to think of it, we don't usually go shopping together that often anyways.」","Come to think of it, we don't usually go
shopping together that often anyways.」"
"言われてみれば……そうかも？
昔はお店でばったり、とかあったよね","","If you ask me, it might be ......?
In the old days, there were things like bumping into each other at the store.","","Now that you mention it... I guess so?
In the past, there was a time when we ran into each other in stores.",""
"あたしも心白も、トレンドを気にしてたから、
出かける場所が似ていたのね","","Both me and Shinbaku were concerned about the trend,
So the places they went out were similar.","","Both Kohaku and I were worried about the trends, so we had a place in mind that was similar to where you'd go out on your trip.」","Both Kohaku and I were worried about the trends, so we had a place
in mind that was similar to where you'd go out on your trip.」"
"うん、だと思う。
ふふっ、なんだか懐かしいよね","","Yes, I think so.
Phew, I kind of miss it, don't you?","","Yeah, I think.
Haha. It feels kind of nostalgic, doesn't it?",""
"……あのさ、玲音さんたちから聞いたんだけど、
トレンドを意識するの、やめたんだって？","","...... You know, Leon and her team told me about this,
I heard you stopped paying attention to trends.","","...Um, I heard from Leon-san and the others that you've stopped focusing on trends?","...Um, I heard from Leon-san and the
others that you've stopped focusing on trends?"
"うん。今はそこまで意識してないかな","","Yeah, I don't think I'm that aware of it now.","","Yeah. I guess you're not that conscious of it right now, huh?",""
"私……ただトレンドを追いかけるだけじゃなくて、
自分の『好き』をちゃんと見つけたいって思ったの","","I ...... don't just follow trends,
I wanted to find what I liked about myself.","","I don't just want to follow trends, but also find 『I like it.』 for myself.","I don't just want to follow trends,
but also find 『I like it.』 for myself."
"だから、今はトレンドだけじゃない、
マイブームを探すのが、日課になってるんだ","","So it's not just about trends now,
Finding my boom is part of my daily routine.","","So right now, I'm not just looking for fashion trends. My boom is becoming a daily routine of mine as well!","So right now, I'm not just looking for fashion trends.
My boom is becoming a daily routine of mine as well!"
"……ま、よかったじゃない。
それって、心白が前に進んだってことでしょ？","","...... Well, good for you.
That means that mind white has moved on, right?","","...Well, that's good.
Doesn't that mean Kohaku moved on?",""
"そうかな……。うん、そうだといいな","","I don't know. ....... Yeah, I hope so.","","Really...? I hope so.",""
"それで、今の心白のマイブームはなんなの？","","So, what's your current heart white craze?","","So, what's your latest boom?",""
"今はお面！　亜夜ちゃん、知ってる？
お面って、すごく色々な種類があるんだよ？","","Now, masks! Aya, you know what?
There are so many different kinds of masks, you know?","","Now it's a mask! Aya-chan, do you know?
There are so many different kinds of masks, you know?",""
"ふ～ん……それって、アニメとかキャラクターの
お面ってことかしら？","","Hmmm ...... that's a cartoon or character.
Do you mean masks?","","Hmm... Does that mean it's a mask for an anime or character?","Hmm... Does that mean it's a mask
for an anime or character?"
"ううん……般若！","","Unn ...... prajna!","","No... Hannya!",""
"は、般若……！？","","is Hannya ......!","","H-Hannya?!",""
"あ、でも……般若だけじゃなくて、
能面とか狐とか、色々あるんだよ？","","Oh, but not just ...... Hannya,
Noh masks, foxes, and all that, you know?","","Oh, but it's not just Hannya. There are Noh masks and foxes too!","Oh, but it's not just Hannya.
There are Noh masks and foxes too!"
"へ、へぇ……そうなのね。
それが心白のマイブーム……","","Heh, heh ...... I see.
That's my boom in mind white: ......","","O-Oh... I see.
So that's what Kohaku is into...",""
"今度、亜夜ちゃんにも、
私イチオシのお面をプレゼントしてあげるね♪","","Next time, Aya,
I'll give you my best masks.","","Next time, I'll give you a first-rate mask.♪","Next time, I'll give you
a first-rate mask.♪"
"……あんまり怖いのはやめてよ？","","...... Don't be too scared, okay?","","...Don't scare me like that, okay?",""
"えっ、怖かった？
私、楽しいと思ったから……","","What, were you scared?
Me, because I thought it was fun: ......","","Huh? You're scared.
I thought it would be fun...",""
"ど、どこが楽しいのよ、般若でしょう！
あの角があって、口をクワッてあけてる！","","Where's the fun in that, Hannya?
They have those horns, and their mouths are quackin' open!","","Wh-What part of that is fun? It's Hannya!
It's got that horn, and its mouth is wide open!",""
"あははっ、そうそう♪","","Haha, yes, yes...","","Haha. That's right, that is correct ♪",""
